year,stage,team,week,rank,games,points,goal_difference,goals_for,goals_against,maybeChampion,mayPromote,mayDemote
2012,1,sapporo,37,18,24,10,-42,19,61,0,0,0
2012,1,tosu,37,5,24,38,9,30,21,0,0,0
2012,1,kawasaki,37,13,24,32,-3,32,35,0,0,0
2012,1,omiya,37,17,24,24,-20,22,42,0,0,0
2012,1,kashiwa,37,8,24,36,7,43,36,0,0,0
2012,1,kashima,37,12,24,32,2,32,30,0,0,0
2012,1,urawa,37,3,24,42,10,33,23,0,0,0
2012,1,yokohama_fm,37,10,24,35,4,30,26,0,0,0
2012,1,niigata,37,16,24,24,-12,16,28,0,0,0
2012,1,c_osaka,37,14,24,29,-2,32,34,0,0,0
2012,1,shimizu,37,7,24,37,0,27,27,0,0,0
2012,1,iwata,37,4,24,38,13,49,36,0,0,0
2012,1,kobe,37,11,24,33,-4,31,35,0,0,0
2012,1,fc_tokyo,37,9,24,36,0,28,28,0,0,0
2012,1,sendai,38,1,24,45,21,43,22,0,0,0
2012,1,nagoya,38,6,24,38,1,35,34,0,0,0
2012,1,g_osaka,38,15,24,24,-4,46,50,0,0,0
2012,1,hiroshima,38,2,24,44,20,45,25,0,0,0
2012,1,sapporo,38,18,24,10,-42,19,61,0,0,0
2012,1,tosu,38,5,24,38,9,30,21,0,0,0
2012,1,kawasaki,38,13,24,32,-3,32,35,0,0,0
2012,1,omiya,38,17,24,24,-20,22,42,0,0,0
2012,1,kashiwa,38,8,24,36,7,43,36,0,0,0
2012,1,kashima,38,12,24,32,2,32,30,0,0,0
2012,1,urawa,38,3,24,42,10,33,23,0,0,0
2012,1,yokohama_fm,38,10,24,35,4,30,26,0,0,0
2012,1,niigata,38,16,24,24,-12,16,28,0,0,0
2012,1,c_osaka,38,14,24,29,-2,32,34,0,0,0
2012,1,shimizu,38,7,24,37,0,27,27,0,0,0
2012,1,iwata,38,4,24,38,13,49,36,0,0,0
2012,1,kobe,38,11,24,33,-4,31,35,0,0,0
2012,1,fc_tokyo,38,9,24,36,0,28,28,0,0,0
2012,1,sendai,39,2,25,45,20,44,24,0,0,0
2012,1,nagoya,39,5,25,41,3,37,34,0,0,0
2012,1,g_osaka,39,16,25,25,-4,47,51,0,0,0
2012,1,hiroshima,39,1,25,47,21,47,26,0,0,0
2012,1,sapporo,39,18,25,10,-44,20,64,0,0,0
2012,1,tosu,39,7,25,38,8,30,22,0,0,0
2012,1,kawasaki,39,12,25,33,-3,34,37,0,0,0
2012,1,omiya,39,15,25,27,-19,23,42,0,0,0
2012,1,kashiwa,39,6,25,39,9,46,37,0,0,0
2012,1,kashima,39,11,25,33,2,34,32,0,0,0
2012,1,urawa,39,3,25,45,11,35,24,0,0,0
2012,1,yokohama_fm,39,10,25,35,3,31,28,0,0,0
2012,1,niigata,39,17,25,25,-12,17,29,0,0,0
2012,1,c_osaka,39,14,25,29,-4,32,36,0,0,0
2012,1,shimizu,39,8,25,38,0,28,28,0,0,0
2012,1,iwata,39,4,25,41,14,51,37,0,0,0
2012,1,kobe,39,13,25,33,-5,32,37,0,0,0
2012,1,fc_tokyo,39,9,25,37,0,29,29,0,0,0
2012,1,sendai,40,2,26,48,21,46,25,0,0,0
2012,1,nagoya,40,6,26,41,2,38,36,0,0,0
2012,1,g_osaka,40,16,26,28,1,52,51,0,0,0
2012,1,hiroshima,40,1,26,50,22,49,27,0,0,0
2012,1,sapporo,40,18,26,10,-49,20,69,0,0,1
2012,1,tosu,40,5,26,41,10,33,23,0,0,0
2012,1,kawasaki,40,11,26,36,-2,36,38,0,0,0
2012,1,omiya,40,15,26,30,-14,28,42,0,0,0
2012,1,kashiwa,40,7,26,39,7,47,40,0,0,0
2012,1,kashima,40,12,26,33,1,35,34,0,0,0
2012,1,urawa,40,3,26,45,6,35,29,0,0,0
2012,1,yokohama_fm,40,8,26,38,4,33,29,0,0,0
2012,1,niigata,40,17,26,26,-12,17,29,0,0,0
2012,1,c_osaka,40,14,26,32,-3,35,38,0,0,0
2012,1,shimizu,40,9,26,38,-1,30,31,0,0,0
2012,1,iwata,40,4,26,42,14,51,37,0,0,0
2012,1,kobe,40,13,26,33,-6,33,39,0,0,0
2012,1,fc_tokyo,40,10,26,37,-1,30,31,0,0,0
2012,1,sendai,41,2,27,48,19,47,28,0,0,0
2012,1,nagoya,41,7,27,41,-3,38,41,0,0,0
2012,1,g_osaka,41,16,27,29,1,54,53,0,0,0
2012,1,hiroshima,41,1,27,53,25,53,28,0,0,0
2012,1,sapporo,41,18,27,10,-50,20,70,0,0,1
2012,1,tosu,41,5,27,41,7,34,27,0,0,0
2012,1,kawasaki,41,11,27,39,-1,37,38,0,0,0
2012,1,omiya,41,15,27,31,-14,28,42,0,0,0
2012,1,kashiwa,41,9,27,39,6,48,42,0,0,0
2012,1,kashima,41,13,27,34,1,37,36,0,0,0
2012,1,urawa,41,3,27,48,7,37,30,0,0,0
2012,1,yokohama_fm,41,10,27,39,4,33,29,0,0,0
2012,1,niigata,41,17,27,29,-7,22,29,0,0,0
2012,1,c_osaka,41,12,27,35,-2,38,40,0,0,0
2012,1,shimizu,41,6,27,41,1,33,32,0,0,0
2012,1,iwata,41,4,27,42,13,52,39,0,0,0
2012,1,kobe,41,14,27,33,-7,35,42,0,0,0
2012,1,fc_tokyo,41,8,27,40,0,32,32,0,0,0
2012,1,sendai,42,2,28,51,20,49,29,0,0,0
2012,1,nagoya,42,7,28,42,-3,38,41,0,0,0
2012,1,g_osaka,42,17,28,29,0,55,55,0,0,0
2012,1,hiroshima,42,1,28,54,25,53,28,0,0,0
2012,1,sapporo,42,18,28,13,-49,22,71,0,0,0
2012,1,tosu,42,8,28,41,6,36,30,0,0,0
2012,1,kawasaki,42,11,28,39,-2,37,39,0,0,0
2012,1,omiya,42,15,28,32,-14,28,42,0,0,0
2012,1,kashiwa,42,6,28,42,7,49,42,0,0,0
2012,1,kashima,42,13,28,37,5,42,37,0,0,0
2012,1,urawa,42,3,28,48,6,38,32,0,0,0
2012,1,yokohama_fm,42,9,28,40,4,33,29,0,0,0
2012,1,niigata,42,16,28,30,-7,22,29,0,0,0
2012,1,c_osaka,42,12,28,38,-1,41,42,0,0,0
2012,1,shimizu,42,4,28,44,2,34,32,0,0,0
2012,1,iwata,42,5,28,42,12,52,40,0,0,0
2012,1,kobe,42,14,28,34,-7,35,42,0,0,0
2012,1,fc_tokyo,42,10,28,40,-4,33,37,0,0,0
2012,1,sendai,43,2,28,51,20,49,29,0,0,0
2012,1,nagoya,43,7,28,42,-3,38,41,0,0,0
2012,1,g_osaka,43,17,28,29,0,55,55,0,0,0
2012,1,hiroshima,43,1,28,54,25,53,28,0,0,0
2012,1,sapporo,43,18,28,13,-49,22,71,0,0,0
2012,1,tosu,43,8,28,41,6,36,30,0,0,0
2012,1,kawasaki,43,11,28,39,-2,37,39,0,0,0
2012,1,omiya,43,15,28,32,-14,28,42,0,0,0
2012,1,kashiwa,43,6,28,42,7,49,42,0,0,0
2012,1,kashima,43,13,28,37,5,42,37,0,0,0
2012,1,urawa,43,3,28,48,6,38,32,0,0,0
2012,1,yokohama_fm,43,9,28,40,4,33,29,0,0,0
2012,1,niigata,43,16,28,30,-7,22,29,0,0,0
2012,1,c_osaka,43,12,28,38,-1,41,42,0,0,0
2012,1,shimizu,43,4,28,44,2,34,32,0,0,0
2012,1,iwata,43,5,28,42,12,52,40,0,0,0
2012,1,kobe,43,14,28,34,-7,35,42,0,0,0
2012,1,fc_tokyo,43,10,28,40,-4,33,37,0,0,0
2012,1,sendai,44,2,29,54,21,52,31,0,0,0
2012,1,nagoya,44,6,29,45,-1,41,42,0,0,0
2012,1,g_osaka,44,16,29,32,1,58,57,0,0,0
2012,1,hiroshima,44,1,29,54,24,54,30,0,0,0
2012,1,sapporo,44,18,29,14,-49,22,71,0,0,0
2012,1,tosu,44,9,29,41,4,37,33,0,0,0
2012,1,kawasaki,44,12,29,39,-3,39,42,0,0,0
2012,1,omiya,44,15,29,33,-14,29,43,0,0,0
2012,1,kashiwa,44,4,29,45,8,51,43,0,0,0
2012,1,kashima,44,13,29,38,5,42,37,0,0,0
2012,1,urawa,44,3,29,48,5,40,35,0,0,0
2012,1,yokohama_fm,44,7,29,43,8,37,29,0,0,0
2012,1,niigata,44,17,29,31,-7,23,30,0,0,0
2012,1,c_osaka,44,11,29,39,-1,42,43,0,0,0
2012,1,shimizu,44,5,29,45,2,35,33,0,0,0
2012,1,iwata,44,8,29,42,8,52,44,0,0,0
2012,1,kobe,44,14,29,35,-7,36,43,0,0,0
2012,1,fc_tokyo,44,10,29,41,-4,34,38,0,0,0
2012,1,sendai,45,2,30,55,21,53,32,0,0,0
2012,1,nagoya,45,5,30,46,-1,42,43,0,0,0
2012,1,g_osaka,45,16,30,33,1,59,58,0,0,0
2012,1,hiroshima,45,1,30,55,24,55,31,0,0,0
2012,1,sapporo,45,18,30,14,-54,22,76,0,0,0
2012,1,tosu,45,8,30,44,6,39,33,0,0,0
2012,1,kawasaki,45,12,30,40,-3,42,45,0,0,0
2012,1,omiya,45,15,30,36,-11,33,44,0,0,0
2012,1,kashiwa,45,6,30,45,5,52,47,0,0,0
2012,1,kashima,45,13,30,38,4,43,39,0,0,0
2012,1,urawa,45,3,30,49,5,40,35,0,0,0
2012,1,yokohama_fm,45,7,30,44,8,38,30,0,0,0
2012,1,niigata,45,17,30,31,-9,23,32,0,0,0
2012,1,c_osaka,45,11,30,40,-1,42,43,0,0,0
2012,1,shimizu,45,4,30,48,3,37,34,0,0,0
2012,1,iwata,45,10,30,43,8,53,45,0,0,0
2012,1,kobe,45,14,30,36,-7,39,46,0,0,0
2012,1,fc_tokyo,45,9,30,44,1,39,38,0,0,0
2012,1,sendai,46,2,30,55,21,53,32,0,0,0
2012,1,nagoya,46,5,30,46,-1,42,43,0,0,0
2012,1,g_osaka,46,16,30,33,1,59,58,0,0,0
2012,1,hiroshima,46,1,30,55,24,55,31,0,0,0
2012,1,sapporo,46,18,30,14,-54,22,76,0,0,0
2012,1,tosu,46,8,30,44,6,39,33,0,0,0
2012,1,kawasaki,46,12,30,40,-3,42,45,0,0,0
2012,1,omiya,46,15,30,36,-11,33,44,0,0,0
2012,1,kashiwa,46,6,30,45,5,52,47,0,0,0
2012,1,kashima,46,13,30,38,4,43,39,0,0,0
2012,1,urawa,46,3,30,49,5,40,35,0,0,0
2012,1,yokohama_fm,46,7,30,44,8,38,30,0,0,0
2012,1,niigata,46,17,30,31,-9,23,32,0,0,0
2012,1,c_osaka,46,11,30,40,-1,42,43,0,0,0
2012,1,shimizu,46,4,30,48,3,37,34,0,0,0
2012,1,iwata,46,10,30,43,8,53,45,0,0,0
2012,1,kobe,46,14,30,36,-7,39,46,0,0,0
2012,1,fc_tokyo,46,9,30,44,1,39,38,0,0,0
2012,1,sendai,47,2,31,56,21,54,33,0,0,0
2012,1,nagoya,47,4,31,49,0,43,43,0,0,0
2012,1,g_osaka,47,16,31,34,1,61,60,0,0,0
2012,1,hiroshima,47,1,31,58,27,58,31,0,0,0
2012,1,sapporo,47,18,31,14,-57,22,79,0,0,0
2012,1,tosu,47,7,31,47,7,42,35,0,0,0
2012,1,kawasaki,47,11,31,43,-1,46,47,0,0,0
2012,1,omiya,47,14,31,37,-11,33,44,0,0,0
2012,1,kashiwa,47,8,31,46,5,54,49,0,0,0
2012,1,kashima,47,13,31,39,4,43,39,0,0,0
2012,1,urawa,47,3,31,49,3,42,39,0,0,0
2012,1,yokohama_fm,47,6,31,47,9,40,31,0,0,0
2012,1,niigata,47,17,31,34,-8,24,32,0,0,0
2012,1,c_osaka,47,12,31,41,-1,43,44,0,0,0
2012,1,shimizu,47,5,31,48,2,37,35,0,0,0
2012,1,iwata,47,10,31,43,7,55,48,0,0,0
2012,1,kobe,47,15,31,36,-8,40,48,0,0,0
2012,1,fc_tokyo,47,9,31,44,0,39,39,0,0,0
2012,1,sendai,48,2,32,57,21,57,36,0,0,0
2012,1,nagoya,48,4,32,52,2,45,43,0,0,0
2012,1,g_osaka,48,16,32,37,3,64,61,0,0,1
2012,1,hiroshima,48,1,32,58,25,58,33,1,0,0
2012,1,sapporo,48,18,32,14,-58,24,82,0,0,0
2012,1,tosu,48,5,32,50,8,45,37,0,0,0
2012,1,kawasaki,48,9,32,46,0,47,47,0,0,0
2012,1,omiya,48,14,32,40,-9,36,45,0,0,0
2012,1,kashiwa,48,6,32,49,6,56,50,0,0,0
2012,1,kashima,48,13,32,40,4,46,42,0,0,0
2012,1,urawa,48,3,32,52,5,44,39,0,0,0
2012,1,yokohama_fm,48,8,32,47,8,41,33,0,0,0
2012,1,niigata,48,17,32,34,-9,24,33,0,0,1
2012,1,c_osaka,48,12,32,41,-3,44,47,0,0,0
2012,1,shimizu,48,7,32,48,0,38,38,0,0,0
2012,1,iwata,48,11,32,43,5,55,50,0,0,0
2012,1,kobe,48,15,32,39,-7,41,48,0,0,0
2012,1,fc_tokyo,48,10,32,44,-1,39,40,0,0,0
2012,1,sendai,49,2,33,57,20,57,37,0,0,0
2012,1,nagoya,49,6,33,52,1,46,45,0,0,0
2012,1,g_osaka,49,16,33,38,3,66,63,0,0,1
2012,1,hiroshima,49,1,33,61,28,62,34,0,0,0
2012,1,sapporo,49,18,33,14,-60,24,84,0,0,0
2012,1,tosu,49,3,33,53,10,48,38,0,0,0
2012,1,kawasaki,49,8,33,49,1,49,48,0,0,0
2012,1,omiya,49,13,33,43,-7,38,45,0,0,0
2012,1,kashiwa,49,4,33,52,7,57,50,0,0,0
2012,1,kashima,49,11,33,43,5,48,43,0,0,0
2012,1,urawa,49,5,33,52,3,45,42,0,0,0
2012,1,yokohama_fm,49,7,33,50,10,43,33,0,0,0
2012,1,niigata,49,17,33,37,-8,25,33,0,0,1
2012,1,c_osaka,49,14,33,41,-6,45,51,0,0,1
2012,1,shimizu,49,9,33,48,-1,39,40,0,0,0
2012,1,iwata,49,12,33,43,3,55,52,0,0,0
2012,1,kobe,49,15,33,39,-8,41,49,0,0,1
2012,1,fc_tokyo,49,10,33,45,-1,41,42,0,0,0
2012,0,mito,11,5,1,3,1,2,1,0,0,0
2012,0,tokyo_v,11,1,1,3,2,2,0,0,0,0
2012,0,kofu,11,6,1,3,1,2,1,0,0,0
2012,0,gifu,11,10,1,1,0,2,2,0,0,0
2012,0,okayama,11,12,1,1,0,1,1,0,0,0
2012,0,fukuoka,11,7,1,3,1,2,1,0,0,0
2012,0,oita,11,14,1,0,-1,2,3,0,0,0
2012,0,chiba,11,2,1,3,2,2,0,0,0,0
2012,0,ehime,11,3,1,3,2,2,0,0,0,0
2012,0,shonan,11,8,1,3,1,2,1,0,0,0
2012,0,kitakyushu,11,15,1,0,-1,1,2,0,0,0
2012,0,tochigi,11,16,1,0,-1,1,2,0,0,0
2012,0,machida,11,20,1,0,-2,0,2,0,0,0
2012,0,matsumoto,11,21,1,0,-2,0,2,0,0,0
2012,0,tokushima,11,9,1,3,1,2,1,0,0,0
2012,0,gumma,11,4,1,3,1,3,2,0,0,0
2012,0,yokohama_fc,11,17,1,0,-1,1,2,0,0,0
2012,0,kumamoto,11,18,1,0,-1,1,2,0,0,0
2012,0,kyoto,11,19,1,0,-1,1,2,0,0,0
2012,0,yamagata,11,22,1,0,-2,0,2,0,0,0
2012,0,tottori,11,11,1,1,0,2,2,0,0,0
2012,0,toyama,11,13,1,1,0,1,1,0,0,0
2012,0,mito,12,4,2,6,2,3,1,0,0,0
2012,0,tokyo_v,12,9,2,3,0,3,3,0,0,0
2012,0,kofu,12,2,2,6,3,5,2,0,0,0
2012,0,gifu,12,19,2,1,-3,2,5,0,0,0
2012,0,okayama,12,14,2,2,0,1,1,0,0,0
2012,0,fukuoka,12,5,2,6,2,3,1,0,0,0
2012,0,oita,12,7,2,3,2,5,3,0,0,0
2012,0,chiba,12,11,2,3,0,2,2,0,0,0
2012,0,ehime,12,6,2,4,2,2,0,0,0,0
2012,0,shonan,12,3,2,6,3,5,2,0,0,0
2012,0,kitakyushu,12,16,2,1,-1,1,2,0,0,0
2012,0,tochigi,12,22,2,0,-4,1,5,0,0,0
2012,0,machida,12,21,2,0,-3,0,3,0,0,0
2012,0,matsumoto,12,20,2,0,-3,1,4,0,0,0
2012,0,tokushima,12,1,2,6,4,5,1,0,0,0
2012,0,gumma,12,12,2,3,-1,4,5,0,0,0
2012,0,yokohama_fc,12,17,2,1,-1,1,2,0,0,0
2012,0,kumamoto,12,10,2,3,0,3,3,0,0,0
2012,0,kyoto,12,8,2,3,1,3,2,0,0,0
2012,0,yamagata,12,13,2,3,-1,2,3,0,0,0
2012,0,tottori,12,15,2,1,-1,3,4,0,0,0
2012,0,toyama,12,18,2,1,-1,1,2,0,0,0
2012,0,mito,13,2,3,9,5,6,1,0,0,0
2012,0,tokyo_v,13,4,3,6,3,7,4,0,0,0
2012,0,kofu,13,3,3,9,4,7,3,0,0,0
2012,0,gifu,13,17,3,2,-3,2,5,0,0,0
2012,0,okayama,13,18,3,2,-3,1,4,0,0,0
2012,0,fukuoka,13,9,3,6,0,4,4,0,0,0
2012,0,oita,13,12,3,3,1,7,6,0,0,0
2012,0,chiba,13,5,3,6,3,5,2,0,0,0
2012,0,ehime,13,10,3,4,1,3,2,0,0,0
2012,0,shonan,13,1,3,9,5,8,3,0,0,0
2012,0,kitakyushu,13,19,3,1,-2,1,3,0,0,0
2012,0,tochigi,13,16,3,3,-3,2,5,0,0,0
2012,0,machida,13,13,3,3,0,3,3,0,0,0
2012,0,matsumoto,13,15,3,3,-2,2,4,0,0,0
2012,0,tokushima,13,6,3,6,3,5,2,0,0,0
2012,0,gumma,13,11,3,4,-1,4,5,0,0,0
2012,0,yokohama_fc,13,22,3,1,-4,1,5,0,0,0
2012,0,kumamoto,13,14,3,3,-2,3,5,0,0,0
2012,0,kyoto,13,7,3,6,3,5,2,0,0,0
2012,0,yamagata,13,8,3,6,0,5,5,0,0,0
2012,0,tottori,13,20,3,1,-4,3,7,0,0,0
2012,0,toyama,13,21,3,1,-4,2,6,0,0,0
2012,0,mito,14,6,5,10,4,6,2,0,0,0
2012,0,tokyo_v,14,4,5,10,5,9,4,0,0,0
2012,0,kofu,14,2,5,12,5,10,5,0,0,0
2012,0,gifu,14,21,5,2,-6,3,9,0,0,0
2012,0,okayama,14,15,5,5,-3,3,6,0,0,0
2012,0,fukuoka,14,5,5,10,4,8,4,0,0,0
2012,0,oita,14,7,5,9,4,10,6,0,0,0
2012,0,chiba,14,3,5,10,6,8,2,0,0,0
2012,0,ehime,14,10,5,8,4,7,3,0,0,0
2012,0,shonan,14,1,5,13,6,13,7,0,0,0
2012,0,kitakyushu,14,11,5,7,0,5,5,0,0,0
2012,0,tochigi,14,16,5,5,-3,3,6,0,0,0
2012,0,machida,14,13,5,6,0,5,5,0,0,0
2012,0,matsumoto,14,18,5,4,-5,2,7,0,0,0
2012,0,tokushima,14,12,5,7,0,5,5,0,0,0
2012,0,gumma,14,14,5,5,-3,4,7,0,0,0
2012,0,yokohama_fc,14,22,5,2,-6,1,7,0,0,0
2012,0,kumamoto,14,17,5,4,-3,6,9,0,0,0
2012,0,kyoto,14,8,5,9,3,8,5,0,0,0
2012,0,yamagata,14,9,5,9,0,8,8,0,0,0
2012,0,tottori,14,19,5,4,-7,5,12,0,0,0
2012,0,toyama,14,20,5,2,-5,4,9,0,0,0
2012,0,mito,15,6,6,11,4,6,2,0,0,0
2012,0,tokyo_v,15,2,6,13,6,11,5,0,0,0
2012,0,kofu,15,4,6,12,4,11,7,0,0,0
2012,0,gifu,15,22,6,2,-9,3,12,0,0,0
2012,0,okayama,15,12,6,8,-2,5,7,0,0,0
2012,0,fukuoka,15,8,6,10,3,10,7,0,0,0
2012,0,oita,15,3,6,12,5,11,6,0,0,0
2012,0,chiba,15,7,6,10,5,9,4,0,0,0
2012,0,ehime,15,11,6,8,3,7,4,0,0,0
2012,0,shonan,15,1,6,16,7,15,8,0,0,0
2012,0,kitakyushu,15,9,6,10,1,7,6,0,0,0
2012,0,tochigi,15,13,6,8,-2,5,7,0,0,0
2012,0,machida,15,16,6,6,-1,6,7,0,0,0
2012,0,matsumoto,15,20,6,4,-8,2,10,0,0,0
2012,0,tokushima,15,15,6,7,-1,6,7,0,0,0
2012,0,gumma,15,17,6,6,-3,5,8,0,0,0
2012,0,yokohama_fc,15,21,6,3,-6,2,8,0,0,0
2012,0,kumamoto,15,14,6,7,0,9,9,0,0,0
2012,0,kyoto,15,5,6,12,4,11,7,0,0,0
2012,0,yamagata,15,10,6,10,0,8,8,0,0,0
2012,0,tottori,15,19,6,4,-8,6,14,0,0,0
2012,0,toyama,15,18,6,5,-2,7,9,0,0,0
2012,0,mito,16,10,7,11,3,6,3,0,0,0
2012,0,tokyo_v,16,2,7,16,8,13,5,0,0,0
2012,0,kofu,16,3,7,15,5,12,7,0,0,0
2012,0,gifu,16,22,7,2,-10,3,13,0,0,0
2012,0,okayama,16,12,7,11,-1,6,7,0,0,0
2012,0,fukuoka,16,13,7,10,1,12,11,0,0,0
2012,0,oita,16,8,7,12,4,11,7,0,0,0
2012,0,chiba,16,5,7,13,6,10,4,0,0,0
2012,0,ehime,16,9,7,11,5,11,6,0,0,0
2012,0,shonan,16,1,7,19,9,17,8,0,0,0
2012,0,kitakyushu,16,6,7,13,2,8,6,0,0,0
2012,0,tochigi,16,11,7,11,0,7,7,0,0,0
2012,0,machida,16,17,7,6,-3,6,9,0,0,0
2012,0,matsumoto,16,20,7,4,-9,2,11,0,0,0
2012,0,tokushima,16,16,7,7,-3,6,9,0,0,0
2012,0,gumma,16,14,7,9,-2,7,9,0,0,0
2012,0,yokohama_fc,16,21,7,3,-7,3,10,0,0,0
2012,0,kumamoto,16,15,7,7,-2,9,11,0,0,0
2012,0,kyoto,16,4,7,15,5,12,7,0,0,0
2012,0,yamagata,16,7,7,13,1,10,9,0,0,0
2012,0,tottori,16,19,7,4,-9,6,15,0,0,0
2012,0,toyama,16,18,7,5,-3,8,11,0,0,0
2012,0,mito,17,10,8,12,3,7,4,0,0,0
2012,0,tokyo_v,17,3,8,16,7,13,6,0,0,0
2012,0,kofu,17,4,8,16,5,12,7,0,0,0
2012,0,gifu,17,21,8,5,-9,4,13,0,0,0
2012,0,okayama,17,12,8,12,-1,6,7,0,0,0
2012,0,fukuoka,17,14,8,11,1,13,12,0,0,0
2012,0,oita,17,8,8,13,4,11,7,0,0,0
2012,0,chiba,17,6,8,14,6,10,4,0,0,0
2012,0,ehime,17,13,8,11,4,11,7,0,0,0
2012,0,shonan,17,1,8,22,10,20,10,0,0,0
2012,0,kitakyushu,17,9,8,13,1,8,7,0,0,0
2012,0,tochigi,17,7,8,14,3,10,7,0,0,0
2012,0,machida,17,18,8,6,-6,6,12,0,0,0
2012,0,matsumoto,17,17,8,7,-6,5,11,0,0,0
2012,0,tokushima,17,15,8,8,-3,6,9,0,0,0
2012,0,gumma,17,11,8,12,-1,8,9,0,0,0
2012,0,yokohama_fc,17,22,8,3,-8,5,13,0,0,0
2012,0,kumamoto,17,16,8,7,-5,9,14,0,0,0
2012,0,kyoto,17,2,8,18,6,13,7,0,0,0
2012,0,yamagata,17,5,8,16,2,11,9,0,0,0
2012,0,tottori,17,20,8,5,-9,6,15,0,0,0
2012,0,toyama,17,19,8,5,-4,8,12,0,0,0
2012,0,mito,18,7,9,15,4,8,4,0,0,0
2012,0,tokyo_v,18,5,9,16,6,14,8,0,0,0
2012,0,kofu,18,4,9,17,5,13,8,0,0,0
2012,0,gifu,18,20,9,6,-9,5,14,0,0,0
2012,0,okayama,18,9,9,15,1,8,7,0,0,0
2012,0,fukuoka,18,10,9,14,5,17,12,0,0,0
2012,0,oita,18,6,9,16,5,14,9,0,0,0
2012,0,chiba,18,11,9,14,5,10,5,0,0,0
2012,0,ehime,18,13,9,12,4,11,7,0,0,0
2012,0,shonan,18,1,9,25,11,22,11,0,0,0
2012,0,kitakyushu,18,12,9,13,0,8,8,0,0,0
2012,0,tochigi,18,8,9,15,3,11,8,0,0,0
2012,0,machida,18,18,9,7,-6,7,13,0,0,0
2012,0,matsumoto,18,15,9,10,-5,6,11,0,0,0
2012,0,tokushima,18,17,9,8,-7,6,13,0,0,0
2012,0,gumma,18,14,9,12,-2,8,10,0,0,0
2012,0,yokohama_fc,18,19,9,6,-7,7,14,0,0,0
2012,0,kumamoto,18,16,9,8,-5,9,14,0,0,0
2012,0,kyoto,18,3,9,18,5,14,9,0,0,0
2012,0,yamagata,18,2,9,19,3,12,9,0,0,0
2012,0,tottori,18,22,9,5,-11,6,17,0,0,0
2012,0,toyama,18,21,9,5,-5,10,15,0,0,0
2012,0,mito,19,6,10,18,5,10,5,0,0,0
2012,0,tokyo_v,19,4,10,19,8,17,9,0,0,0
2012,0,kofu,19,3,10,20,7,15,8,0,0,0
2012,0,gifu,19,21,10,6,-11,5,16,0,0,0
2012,0,okayama,19,9,10,16,1,8,7,0,0,0
2012,0,fukuoka,19,13,10,14,3,18,15,0,0,0
2012,0,oita,19,5,10,19,6,16,10,0,0,0
2012,0,chiba,19,11,10,15,5,11,6,0,0,0
2012,0,ehime,19,10,10,15,7,15,8,0,0,0
2012,0,shonan,19,1,10,25,10,23,13,0,0,0
2012,0,kitakyushu,19,8,10,16,2,10,8,0,0,0
2012,0,tochigi,19,12,10,15,2,12,10,0,0,0
2012,0,machida,19,19,10,7,-7,7,14,0,0,0
2012,0,matsumoto,19,14,10,13,-4,7,11,0,0,0
2012,0,tokushima,19,18,10,8,-9,6,15,0,0,0
2012,0,gumma,19,15,10,12,-4,8,12,0,0,0
2012,0,yokohama_fc,19,16,10,9,-5,9,14,0,0,0
2012,0,kumamoto,19,17,10,9,-5,9,14,0,0,0
2012,0,kyoto,19,7,10,18,4,15,11,0,0,0
2012,0,yamagata,19,2,10,22,4,14,10,0,0,0
2012,0,tottori,19,22,10,5,-14,7,21,0,0,0
2012,0,toyama,19,20,10,6,-5,11,16,0,0,0
2012,0,mito,20,7,13,24,5,13,8,0,0,0
2012,0,tokyo_v,20,3,13,25,10,21,11,0,0,0
2012,0,kofu,20,8,13,22,4,17,13,0,0,0
2012,0,gifu,20,22,13,9,-12,6,18,0,0,0
2012,0,okayama,20,9,13,22,2,11,9,0,0,0
2012,0,fukuoka,20,12,12,16,3,20,17,0,0,0
2012,0,oita,20,5,13,24,9,20,11,0,0,0
2012,0,chiba,20,6,13,24,9,16,7,0,0,0
2012,0,ehime,20,10,13,19,7,19,12,0,0,0
2012,0,shonan,20,2,13,27,9,26,17,0,0,0
2012,0,kitakyushu,20,11,13,19,1,13,12,0,0,0
2012,0,tochigi,20,13,12,15,0,12,12,0,0,0
2012,0,machida,20,18,13,11,-6,12,18,0,0,0
2012,0,matsumoto,20,14,13,15,-5,8,13,0,0,0
2012,0,tokushima,20,17,13,12,-9,9,18,0,0,0
2012,0,gumma,20,16,13,12,-8,9,17,0,0,0
2012,0,yokohama_fc,20,15,13,12,-7,13,20,0,0,0
2012,0,kumamoto,20,19,13,11,-7,10,17,0,0,0
2012,0,kyoto,20,4,13,25,8,19,11,0,0,0
2012,0,yamagata,20,1,13,29,7,19,12,0,0,0
2012,0,tottori,20,20,13,11,-15,9,24,0,0,0
2012,0,toyama,20,21,13,10,-5,13,18,0,0,0
2012,0,mito,21,8,14,24,4,14,10,0,0,0
2012,0,tokyo_v,21,5,14,25,9,21,12,0,0,0
2012,0,kofu,21,9,14,23,4,17,13,0,0,0
2012,0,gifu,21,22,14,9,-13,6,19,0,0,0
2012,0,okayama,21,7,14,25,3,12,9,0,0,0
2012,0,fukuoka,21,14,13,17,3,21,18,0,0,0
2012,0,oita,21,6,14,25,9,21,12,0,0,0
2012,0,chiba,21,4,14,27,14,22,8,0,0,0
2012,0,ehime,21,10,14,20,7,21,14,0,0,0
